"Region Code","Timestamp (Hour Ending)","NY Demand (MWh)"
US48,"12/15/2019, Eastern Time",401094
US48,"12/15/2019, Eastern Time",
US48,"12/16/2019, Eastern Time",444484
US48,"12/16/2019, Eastern Time",
US48,"12/17/2019, Eastern Time",455122
US48,"12/17/2019, Eastern Time",
US48,"12/18/2019, Eastern Time",458175
US48,"12/18/2019, Eastern Time",
US48,"12/19/2019, Eastern Time",488773
US48,"12/19/2019, Eastern Time",
US48,"12/20/2019, Eastern Time",475219
US48,"12/20/2019, Eastern Time",
US48,"12/21/2019, Eastern Time",445670
US48,"12/21/2019, Eastern Time",
US48,"12/22/2019, Eastern Time",415524
US48,"12/22/2019, Eastern Time",
US48,"12/23/2019, Eastern Time",417803
US48,"12/23/2019, Eastern Time",
US48,"12/24/2019, Eastern Time",401197
US48,"12/24/2019, Eastern Time",
US48,"12/25/2019, Eastern Time",381509
US48,"12/25/2019, Eastern Time",
US48,"12/26/2019, Eastern Time",416436
US48,"12/26/2019, Eastern Time",
US48,"12/27/2019, Eastern Time",406015
US48,"12/27/2019, Eastern Time",
US48,"12/28/2019, Eastern Time",384433
US48,"12/28/2019, Eastern Time",
US48,"12/29/2019, Eastern Time",390901
US48,"12/29/2019, Eastern Time",
US48,"12/30/2019, Eastern Time",420037
US48,"12/30/2019, Eastern Time",
US48,"12/31/2019, Eastern Time",410989
US48,"12/31/2019, Eastern Time",
US48,"1/1/2020, Eastern Time",
US48,"1/1/2020, Eastern Time",
