"Region Code","Timestamp (Hour Ending)","NY Demand (MWh)"
US48,"12/15/2021, Eastern Time",417533
US48,"12/15/2021, Eastern Time",
US48,"12/16/2021, Eastern Time",393911
US48,"12/16/2021, Eastern Time",
US48,"12/17/2021, Eastern Time",387297
US48,"12/17/2021, Eastern Time",
US48,"12/18/2021, Eastern Time",395970
US48,"12/18/2021, Eastern Time",
US48,"12/19/2021, Eastern Time",402296
US48,"12/19/2021, Eastern Time",
US48,"12/20/2021, Eastern Time",438651
US48,"12/20/2021, Eastern Time",
US48,"12/21/2021, Eastern Time",427748
US48,"12/21/2021, Eastern Time",
US48,"12/22/2021, Eastern Time",427415
US48,"12/22/2021, Eastern Time",
US48,"12/23/2021, Eastern Time",434566
US48,"12/23/2021, Eastern Time",
US48,"12/24/2021, Eastern Time",412041
US48,"12/24/2021, Eastern Time",
US48,"12/25/2021, Eastern Time",381031
US48,"12/25/2021, Eastern Time",
US48,"12/26/2021, Eastern Time",377826
US48,"12/26/2021, Eastern Time",
US48,"12/27/2021, Eastern Time",424491
US48,"12/27/2021, Eastern Time",
US48,"12/28/2021, Eastern Time",411471
US48,"12/28/2021, Eastern Time",
US48,"12/29/2021, Eastern Time",411729
US48,"12/29/2021, Eastern Time",
US48,"12/30/2021, Eastern Time",401376
US48,"12/30/2021, Eastern Time",
US48,"12/31/2021, Eastern Time",380279
US48,"12/31/2021, Eastern Time",
US48,"1/1/2022, Eastern Time",
US48,"1/1/2022, Eastern Time",
