Region Code,Timestamp (Hour Ending),NY Demand (MWh)
US48,"12/14/2016, Eastern Time",
US48,"12/15/2016, Eastern Time",485105
US48,"12/15/2016, Eastern Time",
US48,"12/16/2016, Eastern Time",491538
US48,"12/16/2016, Eastern Time",
US48,"12/17/2016, Eastern Time",449531
US48,"12/17/2016, Eastern Time",
US48,"12/18/2016, Eastern Time",421411
US48,"12/18/2016, Eastern Time",
US48,"12/19/2016, Eastern Time",473832
US48,"12/19/2016, Eastern Time",
US48,"12/20/2016, Eastern Time",475490
US48,"12/20/2016, Eastern Time",
US48,"12/21/2016, Eastern Time",456907
US48,"12/21/2016, Eastern Time",
US48,"12/22/2016, Eastern Time",445143
US48,"12/22/2016, Eastern Time",
US48,"12/23/2016, Eastern Time",427311
US48,"12/23/2016, Eastern Time",
US48,"12/24/2016, Eastern Time",403555
US48,"12/24/2016, Eastern Time",
US48,"12/25/2016, Eastern Time",381170
US48,"12/25/2016, Eastern Time",
US48,"12/26/2016, Eastern Time",413178
US48,"12/26/2016, Eastern Time",
US48,"12/27/2016, Eastern Time",414657
US48,"12/27/2016, Eastern Time",
US48,"12/28/2016, Eastern Time",430896
US48,"12/28/2016, Eastern Time",
US48,"12/29/2016, Eastern Time",439576
US48,"12/29/2016, Eastern Time",
US48,"12/30/2016, Eastern Time",433347
US48,"12/30/2016, Eastern Time",
US48,"12/31/2016, Eastern Time",414720
US48,"12/31/2016, Eastern Time",
US48,"1/1/2017, Eastern Time",
US48,"1/1/2017, Eastern Time",
