Region Code,Timestamp (Hour Ending),NY Demand (MWh)
US48,"12/15/2017, Eastern Time",
US48,"12/16/2017, Eastern Time",447169
US48,"12/16/2017, Eastern Time",
US48,"12/17/2017, Eastern Time",434006
US48,"12/17/2017, Eastern Time",
US48,"12/18/2017, Eastern Time",452513
US48,"12/18/2017, Eastern Time",
US48,"12/19/2017, Eastern Time",434479
US48,"12/19/2017, Eastern Time",
US48,"12/20/2017, Eastern Time",441807
US48,"12/20/2017, Eastern Time",
US48,"12/21/2017, Eastern Time",450720
US48,"12/21/2017, Eastern Time",
US48,"12/22/2017, Eastern Time",451137
US48,"12/22/2017, Eastern Time",
US48,"12/23/2017, Eastern Time",419161
US48,"12/23/2017, Eastern Time",
US48,"12/24/2017, Eastern Time",402659
US48,"12/24/2017, Eastern Time",
US48,"12/25/2017, Eastern Time",405600
US48,"12/25/2017, Eastern Time",
US48,"12/26/2017, Eastern Time",464595
US48,"12/26/2017, Eastern Time",
US48,"12/27/2017, Eastern Time",487159
US48,"12/27/2017, Eastern Time",
US48,"12/28/2017, Eastern Time",506535
US48,"12/28/2017, Eastern Time",
US48,"12/29/2017, Eastern Time",501609
US48,"12/29/2017, Eastern Time",
US48,"12/30/2017, Eastern Time",480327
US48,"12/30/2017, Eastern Time",
US48,"12/31/2017, Eastern Time",484678
US48,"12/31/2017, Eastern Time",
US48,"1/1/2018, Eastern Time",
US48,"1/1/2018, Eastern Time",
